set,name,cost,gender,range,traits,icon
11,Sylas,4,0,1,"['Umbral', 'Bruiser']",//cdn.lolchess.gg/upload/images/champions/Sylas_1709255892-Sylas.jpg
11,Syndra,4,0,4,"['Fated', 'Arcanist']",//cdn.lolchess.gg/upload/images/champions/Syndra_1709255899-Syndra.jpg
11,Tahm Kench,3,0,1,"['Mythic', 'Bruiser']",//cdn.lolchess.gg/upload/images/champions/TahmKench_1709255908-TahmKench.jpg
11,Teemo,2,0,4,"['Fortune', 'Trickshot']",//cdn.lolchess.gg/upload/images/champions/Teemo_1709255916-Teemo.jpg
11,Thresh,3,0,2,"['Fated', 'Behemoth']",//cdn.lolchess.gg/upload/images/champions/Thresh_1709255928-Thresh.jpg
11,Tristana,3,0,4,"['Fortune', 'Duelist']",//cdn.lolchess.gg/upload/images/champions/Tristana_1709255961-Tristana.jpg
11,Udyr,5,0,1,"['Inkshadow', 'Behemoth', 'Spirit Walker']",//cdn.lolchess.gg/upload/images/champions/Udyr_1709263347-Udyr-portrait.jpg
11,Volibear,3,0,1,"['Inkshadow', 'Duelist']",//cdn.lolchess.gg/upload/images/champions/Volibear_1709255987-Volibear.jpg
11,Monkey King,5,0,1,"['Heavenly', 'Great', 'Sage']",//cdn.lolchess.gg/upload/images/champions/MonkeyKing_1709255996-Wukong.jpg
11,Xayah,5,0,4,"['Dragonlord', 'Lovers', 'Trickshot']",//cdn.lolchess.gg/upload/images/champions/Xayah_1709358334-Xayah.jpg
11,Xayah Rakan,5,0,1,"['Dragonlord', 'Lovers', 'Altruist', 'Trickshot']",//cdn.lolchess.gg/upload/images/champions/XayahRakan_1709257477-XayahRakan.jpg
11,Yasuo,1,0,1,"['Fated', 'Duelist']",//cdn.lolchess.gg/upload/images/champions/Yasuo_1709256005-Yasuo.jpg
11,Yone,3,0,1,"['Umbral', 'Reaper']",//cdn.lolchess.gg/upload/images/champions/Yone_1709256020-Yone.jpg
11,Yorick,2,0,1,"['Umbral', 'Behemoth']",//cdn.lolchess.gg/upload/images/champions/Yorick_1709256033-Yorick.jpg
11,Zoe,3,0,4,"['Fortune', 'Storyweaver', 'Arcanist']",//cdn.lolchess.gg/upload/images/champions/Zoe_1709256042-Zoe.jpg
11,Zyra,2,0,4,"['Storyweaver', 'Sage']",//cdn.lolchess.gg/upload/images/champions/Zyra_1709256049-Zyra.jpg
12,Ahri,2,0,4,"['Arcana', 'Scholar']",//cdn.lolchess.gg/upload/images/champions/Ahri_1720780479-Ahri.png
12,Akali,2,0,1,"['Pyro', 'Multistriker', 'Warrior']",//cdn.lolchess.gg/upload/images/champions/Akali_1720780066-Akali.png
12,Ashe,1,0,4,"['Eldritch', 'Multistriker']",//cdn.lolchess.gg/upload/images/champions/Ashe_1720780484-Ashe.png
12,Bard,3,0,4,"['Sugarcraft', 'Preserver', 'Scholar']",//cdn.lolchess.gg/upload/images/champions/Bard_1720780457-Bard.png
12,Blitzcrank,1,0,1,"['Honeymancy', 'Vanguard']",//cdn.lolchess.gg/upload/images/champions/Blitzcrank_1720780073-Blitzcrank.png
12,Briar,5,0,1,"['Eldritch', 'Ravenous', 'Shapeshifter']",//cdn.lolchess.gg/upload/images/champions/Briar_1720780084-Briar.png
12,Camille,5,0,1,"['Chrono', 'Multistriker']",//cdn.lolchess.gg/upload/images/champions/Camille_1720780105-Camille.png
12,Cassiopeia,2,0,4,"['Witchcraft', 'Incantor']",//cdn.lolchess.gg/upload/images/champions/Cassiopeia_1720780111-Cassiopeia.png
12,Diana,5,0,1,"['Frost', 'Bastion']",//cdn.lolchess.gg/upload/images/champions/Diana_1720780427-Diana.png
12,Elise,1,0,1,"['Eldritch', 'Shapeshifter']",//cdn.lolchess.gg/upload/images/champions/Elise_1720780117-Elise.png
12,Ezreal,3,0,4,"['Portal', 'Blaster']",//cdn.lolchess.gg/upload/images/champions/Ezreal_1720780124-Ezreal.png
12,Fiora,4,0,1,"['Witchcraft', 'Warrior']",//cdn.lolchess.gg/upload/images/champions/Fiora_1720780130-Fiora.png
12,Galio,2,0,1,"['Portal', 'Mage', 'Vanguard']",//cdn.lolchess.gg/upload/images/champions/Galio_1720780407-Galio.png
12,Gwen,4,0,2,"['Sugarcraft', 'Warrior']",//cdn.lolchess.gg/upload/images/champions/Gwen_1720780135-Gwen.png
12,Hecarim,3,0,1,"['Arcana', 'Multistriker', 'Bastion']",//cdn.lolchess.gg/upload/images/champions/Hecarim_1720780143-Hecarim.png
12,Hwei,3,0,4,"['Frost', 'Blaster']",//cdn.lolchess.gg/upload/images/champions/Hwei_1720780525-Hwei.png
12,Jax,1,0,1,"['Chrono', 'Multistriker']",//cdn.lolchess.gg/upload/images/champions/Jax_1720780495-Jax.png
12,Jayce,1,0,4,"['Portal', 'Shapeshifter']",//cdn.lolchess.gg/upload/images/champions/Jayce_1720780149-Jayce.png
12,Jinx,3,0,4,"['Sugarcraft', 'Hunter']",//cdn.lolchess.gg/upload/images/champions/Jinx_1720780159-Jinx.png
12,Kalista,4,0,4,"['Faerie', 'Multistriker']",//cdn.lolchess.gg/upload/images/champions/Kalista_1720780170-Kalista.png
12,Karma,4,0,4,"['Chrono', 'Incantor']",//cdn.lolchess.gg/upload/images/champions/Karma_1720780178-Karma.png
12,Kassadin,2,0,1,"['Portal', 'Multistriker']",//cdn.lolchess.gg/upload/images/champions/Kassadin_1720780183-Kassadin.png
12,Katarina,3,0,1,"['Faerie', 'Warrior']",//cdn.lolchess.gg/upload/images/champions/Katarina_1720780190-Katarina.png
12,Kog Maw,2,0,4,"['Honeymancy', 'Hunter']",//cdn.lolchess.gg/upload/images/champions/KogMaw_1720780509-KogMaw.png
12,Lillia,1,0,1,"['Faerie', 'Bastion']",//cdn.lolchess.gg/upload/images/champions/Lillia_1720780438-Lillia.png
12,Milio,5,0,4,"['Faerie', 'Scholar']",//cdn.lolchess.gg/upload/images/champions/Milio_1720780195-Milio.png
12,Mordekaiser,3,0,1,"['Eldritch', 'Vanguard']",//cdn.lolchess.gg/upload/images/champions/Mordekaiser_1720780201-Mordekaiser.png
12,Morgana,5,0,2,"['Witchcraft', 'Bat Queen', 'Preserver']",//cdn.lolchess.gg/upload/images/champions/Morgana_1720780446-Morgana.png
12,Nami,4,0,4,"['Eldritch', 'Mage']",//cdn.lolchess.gg/upload/images/champions/Nami_1720780207-Nami.png
12,Nasus,4,0,1,"['Pyro', 'Shapeshifter']",//cdn.lolchess.gg/upload/images/champions/Nasus_1720780215-Nasus.png
12,Neeko,3,0,1,"['Witchcraft', 'Shapeshifter']",//cdn.lolchess.gg/upload/images/champions/Neeko_1720780421-Neeko.png
12,Nilah,2,0,2,"['Eldritch', 'Warrior']",//cdn.lolchess.gg/upload/images/champions/Nilah_1720780222-Nilah.png
12,Nomsy,1,0,4,"['Dragon', 'Hunter']",//cdn.lolchess.gg/upload/images/champions/Nomsy_1720780038-Nomsy.png
12,Norra Yuumi,5,0,4,"['Portal', 'T F T12 Best Friends', 'Mage']",//cdn.lolchess.gg/upload/images/champions/NorraYuumi_1720780047-Norra.png
12,Nunu,2,0,1,"['Honeymancy', 'Bastion']",//cdn.lolchess.gg/upload/images/champions/Nunu_1720780229-Nunu.png
12,Olaf,4,0,1,"['Frost', 'Hunter']",//cdn.lolchess.gg/upload/images/champions/Olaf_1720780234-Olaf.png
12,Poppy,1,0,1,"['Witchcraft', 'Bastion']",//cdn.lolchess.gg/upload/images/champions/Poppy_1720780240-Poppy.png
12,Rakan,4,0,1,"['Faerie', 'Preserver']",//cdn.lolchess.gg/upload/images/champions/Rakan_1720780431-Rakan.png
12,Rumble,2,0,1,"['Sugarcraft', 'Blaster', 'Vanguard']",//cdn.lolchess.gg/upload/images/champions/Rumble_1720780247-Rumble.png
12,Ryze,4,0,4,"['Portal', 'Scholar']",//cdn.lolchess.gg/upload/images/champions/Ryze_1720780252-Ryze.png
12,Seraphine,1,0,4,"['Faerie', 'Mage']",//cdn.lolchess.gg/upload/images/champions/Seraphine_1720780257-Seraphine.png
12,Shen,3,0,1,"['Pyro', 'Bastion']",//cdn.lolchess.gg/upload/images/champions/Shen_1720780468-Shen.png
12,Shyvana,2,0,1,"['Dragon', 'Shapeshifter']",//cdn.lolchess.gg/upload/images/champions/Shyvana_1720780262-Shyvana.png
12,Smolder,5,0,10,"['Dragon', 'Blaster']",//cdn.lolchess.gg/upload/images/champions/Smolder_1720780268-Smolder.png
12,Soraka,1,0,4,"['Sugarcraft', 'Mage']",//cdn.lolchess.gg/upload/images/champions/Soraka_1720780462-Soraka.png
12,Swain,3,0,1,"['Frost', 'Shapeshifter']",//cdn.lolchess.gg/upload/images/champions/Swain_1720780273-Swain.png
12,Syndra,2,0,4,"['Eldritch', 'Incantor']",//cdn.lolchess.gg/upload/images/champions/Syndra_1720780473-Syndra.png
12,Tahm Kench,4,0,1,"['Arcana', 'Vanguard']",//cdn.lolchess.gg/upload/images/champions/TahmKench_1720780514-TahmKench.png
12,Taric,4,0,1,"['Portal', 'Bastion']",//cdn.lolchess.gg/upload/images/champions/Taric_1720780281-Taric.png
12,Tristana,2,0,4,"['Faerie', 'Blaster']",//cdn.lolchess.gg/upload/images/champions/Tristana_1720780520-Tristana.png
12,Twitch,1,0,4,"['Frost', 'Hunter']",//cdn.lolchess.gg/upload/images/champions/Twitch_1720780286-Twitch.png
12,Varus,4,0,4,"['Pyro', 'Blaster']",//cdn.lolchess.gg/upload/images/champions/Varus_1720780291-Varus.png
12,Veigar,3,0,4,"['Honeymancy', 'Mage']",//cdn.lolchess.gg/upload/images/champions/Veigar_1720780297-Veigar.png
12,Vex,3,0,1,"['Chrono', 'Mage']",//cdn.lolchess.gg/upload/images/champions/Vex_1720780303-Vex.png
12,Warwick,1,0,1,"['Frost', 'Vanguard']",//cdn.lolchess.gg/upload/images/champions/Warwick_1720780308-Warwick.png
12,Monkey King,3,0,1,['Druid'],//cdn.lolchess.gg/upload/images/champions/MonkeyKing_1720780490-Wukong.png
12,Xerath,5,0,4,"['Arcana', 'Ascendant']",//cdn.lolchess.gg/upload/images/champions/Xerath_1720780313-Xerath.png
12,Ziggs,1,0,4,"['Honeymancy', 'Incantor']",//cdn.lolchess.gg/upload/images/champions/Ziggs_1720780400-Ziggs.png
12,Zilean,2,0,4,"['Chrono', 'Frost', 'Preserver']",//cdn.lolchess.gg/upload/images/champions/Zilean_1720780325-Zilean.png
12,Zoe,1,0,4,"['Portal', 'Witchcraft', 'Scholar']",//cdn.lolchess.gg/upload/images/champions/Zoe_1720780502-Zoe.png
13,Akali,2,0,1,"['Rebel', 'Quickstriker']",//cdn.lolchess.gg/upload/images/champions/Akali_1731058073-Akali.png
13,Ambessa,4,0,2,"['Conqueror', 'Emissary', 'Quickstriker']",//cdn.lolchess.gg/upload/images/champions/Ambessa_1731058093-Ambessa.png
13,Amumu,1,0,1,"['Automata', 'Watcher']",//cdn.lolchess.gg/upload/images/champions/Amumu_1731058082-Amumu.png
13,Loris,3,0,1,"['Enforcer', 'Sentinel']",//cdn.lolchess.gg/upload/images/champions/Loris_1731058129-Loris.jpg
13,Blitzcrank,3,0,1,"['Automata', 'Dominator']",//cdn.lolchess.gg/upload/images/champions/Blitzcrank_1731058100-Blitzcrank.png
13,Powder,1,0,4,"['Family', 'Scrap', 'Ambusher']",//cdn.lolchess.gg/upload/images/champions/Powder_1731058254-Powder.jpg
13,Caitlyn,5,0,10,"['Enforcer', 'Sniper']",//cdn.lolchess.gg/upload/images/champions/Caitlyn_1731058105-Caitlyn.png
13,Camille,2,0,1,"['Enforcer', 'Ambusher']",//cdn.lolchess.gg/upload/images/champions/Camille_1731058112-Camille.png
13,Cassiopeia,3,0,4,"['Black Rose', 'Dominator']",//cdn.lolchess.gg/upload/images/champions/Cassiopeia_1731058118-Cassiopeia.png
13,Renni,3,0,1,"['Chem Baron', 'Bruiser']",//cdn.lolchess.gg/upload/images/champions/Renni_1731058306-Renni.png
13,Corki,4,0,4,"['Scrap', 'Artillerist']",//cdn.lolchess.gg/upload/images/champions/Corki_1731058123-Corki.png
13,Darius,1,0,1,"['Conqueror', 'Watcher']",//cdn.lolchess.gg/upload/images/champions/Darius_1731058129-Darius.png
13,Draven,1,0,4,"['Conqueror', 'Pit Fighter']",//cdn.lolchess.gg/upload/images/champions/Draven_1731058141-Draven.png
13,Dr Mundo,4,0,1,"['Experiment', 'Dominator']",//cdn.lolchess.gg/upload/images/champions/DrMundo_1731058135-DrMundo.png
13,Ekko,4,0,1,"['Firelight', 'Scrap', 'Ambusher']",//cdn.lolchess.gg/upload/images/champions/Ekko_1731058147-Ekko.png
13,Elise,4,0,4,"['Black Rose', 'Bruiser', 'Form Swapper']",//cdn.lolchess.gg/upload/images/champions/Elise_1731058154-Elise.png
13,Ezreal,3,0,4,"['Academy', 'Rebel', 'Artillerist']",//cdn.lolchess.gg/upload/images/champions/Ezreal_1731058160-Ezreal.png
13,Steb,1,0,1,"['Enforcer', 'Bruiser']",//cdn.lolchess.gg/upload/images/champions/Steb_1731058204-Steb.jpg
13,Scar,3,0,1,"['Firelight', 'Watcher']",//cdn.lolchess.gg/upload/images/champions/Scar_1731058197-Scar.jpg
13,Gangplank,3,0,4,"['Scrap', 'Pit Fighter', 'Form Swapper']",//cdn.lolchess.gg/upload/images/champions/Gangplank_1731058166-Gangplank.png
13,Garen,4,0,1,"['Emissary', 'Watcher']",//cdn.lolchess.gg/upload/images/champions/Garen_1731058172-Garen.png
13,Smeech,3,0,1,"['Chem Baron', 'Ambusher']",//cdn.lolchess.gg/upload/images/champions/Smeech_1731058189-Smeech.jpg
13,Heimerdinger,4,0,4,"['Academy', 'Visionary']",//cdn.lolchess.gg/upload/images/champions/Heimerdinger_1731058177-Heimerdinger.png
13,Illaoi,4,0,1,"['Rebel', 'Sentinel']",//cdn.lolchess.gg/upload/images/champions/Illaoi_1731058183-Illaoi.png
13,Irelia,1,0,1,"['Rebel', 'Sentinel']",//cdn.lolchess.gg/upload/images/champions/Irelia_1731058189-Irelia.png
13,Jayce,5,0,4,"['Academy', 'Form Swapper']",//cdn.lolchess.gg/upload/images/champions/Jayce_1731058195-Jayce.png
13,Jinx,5,0,4,"['Rebel', 'Ambusher']",//cdn.lolchess.gg/upload/images/champions/Jinx_1731058201-Jinx.png
13,Kog Maw,3,0,4,"['Automata', 'Sniper']",//cdn.lolchess.gg/upload/images/champions/KogMaw_1731058209-KogMaw.png
13,Leblanc,5,0,4,"['Black Rose', 'Sorcerer']",//cdn.lolchess.gg/upload/images/champions/Leblanc_1731058215-LeBlanc.png
13,Leona,2,0,1,"['Academy', 'Sentinel']",//cdn.lolchess.gg/upload/images/champions/Leona_1731058220-Leona.png
13,Sevika,5,0,1,"['Chem Baron', 'High Roller', 'Pit Fighter']",//cdn.lolchess.gg/upload/images/champions/Sevika_1731058172-Sevika.jpg
13,Lux,1,0,4,"['Academy', 'Sorcerer']",//cdn.lolchess.gg/upload/images/champions/Lux_1731058228-Lux.png
13,Malzahar,5,0,4,"['Automata', 'Visionary']",//cdn.lolchess.gg/upload/images/champions/Malzahar_1731058235-Malzahar.png
13,Mel,6,0,3,['Banished Mage'],//cdn.lolchess.gg/upload/images/champions/Mel_1732679266-tft13_missmage_square.tft_set13_evolved.png
13,Mordekaiser,5,0,1,"['Conqueror', 'Dominator']",//cdn.lolchess.gg/upload/images/champions/Mordekaiser_1731058242-Mordekaiser.png
13,Morgana,1,0,4,"['Black Rose', 'Visionary']",//cdn.lolchess.gg/upload/images/champions/Morgana_1731058248-Morgana.png
13,Nami,3,0,4,"['Emissary', 'Sorcerer']",//cdn.lolchess.gg/upload/images/champions/Nami_1731058255-Nami.png
13,Nocturne,2,0,1,"['Automata', 'Quickstriker']",//cdn.lolchess.gg/upload/images/champions/Nocturne_1731058109-Nocturne.jpg
13,Nunu,3,0,1,"['Experiment', 'Bruiser', 'Visionary']",//cdn.lolchess.gg/upload/images/champions/Nunu_1731058262-NunuWillump.png
13,Vander,2,0,1,"['Family', 'Watcher']",//cdn.lolchess.gg/upload/images/champions/Vander_1731058270-Vander.jpg
13,Violet,1,0,1,"['Family', 'Pit Fighter']",//cdn.lolchess.gg/upload/images/champions/Violet_1731058155-Violet.jpg
13,Rell,2,0,1,"['Conqueror', 'Sentinel', 'Visionary']",//cdn.lolchess.gg/upload/images/champions/Rell_1731058269-Rell.png
13,Renata,2,0,4,"['Chem Baron', 'Visionary']",//cdn.lolchess.gg/upload/images/champions/Renata_1731058281-RenataGlasc.png
13,Rumble,5,0,1,"['Junker King', 'Scrap', 'Sentinel']",//cdn.lolchess.gg/upload/images/champions/Rumble_1731058291-Rumble.png
13,Sett,2,0,1,"['Rebel', 'Bruiser', 'Pit Fighter']",//cdn.lolchess.gg/upload/images/champions/Sett_1731058298-Sett.png
13,Maddie,1,0,5,"['Enforcer', 'Sniper']",//cdn.lolchess.gg/upload/images/champions/Maddie_1731058145-Maddie.jpg
13,Silco,4,0,4,"['Chem Baron', 'Dominator']",//cdn.lolchess.gg/upload/images/champions/Silco_1731058214-Silco.jpg
13,Singed,1,0,1,"['Chem Baron', 'Sentinel']",//cdn.lolchess.gg/upload/images/champions/Singed_1731058314-Singed.png
13,Swain,3,0,4,"['Conqueror', 'Sorcerer', 'Form Swapper']",//cdn.lolchess.gg/upload/images/champions/Swain_1731058325-Swain.png
13,Tristana,2,0,4,"['Emissary', 'Artillerist']",//cdn.lolchess.gg/upload/images/champions/Tristana_1731058331-Tristana.png
13,Trundle,1,0,1,"['Scrap', 'Bruiser']",//cdn.lolchess.gg/upload/images/champions/Trundle_1731058338-Trundle.png
13,Twisted Fate,3,0,4,"['Enforcer', 'Quickstriker']",//cdn.lolchess.gg/upload/images/champions/TwistedFate_1731058344-TwistedFate.png
13,Twitch,4,0,5,"['Experiment', 'Sniper']",//cdn.lolchess.gg/upload/images/champions/Twitch_1731058349-Twitch.png
13,Urgot,2,0,2,"['Experiment', 'Pit Fighter', 'Artillerist']",//cdn.lolchess.gg/upload/images/champions/Urgot_1731058357-Urgot.png
13,Vex,1,0,4,"['Rebel', 'Visionary']",//cdn.lolchess.gg/upload/images/champions/Vex_1731058367-Vex.png
13,Vi,4,0,1,"['Enforcer', 'Pit Fighter']",//cdn.lolchess.gg/upload/images/champions/Vi_1731058374-Vi.png
13,Viktor,6,0,4,['Machine Herald'],//cdn.lolchess.gg/upload/images/champions/Viktor_1732679470-tft13_viktor_square.tft_set13_evolved.png
13,Vladimir,2,0,1,"['Black Rose', 'Sorcerer', 'Watcher']",//cdn.lolchess.gg/upload/images/champions/Vladimir_1731058382-Vladimir.png
13,Warwick,6,0,1,"['Blood Hunter', 'Experiment']",//cdn.lolchess.gg/upload/images/champions/Warwick_1732677801-tft13_warwick_square.tft_set13_evolved.png
13,Zeri,2,0,5,"['Firelight', 'Sniper']",//cdn.lolchess.gg/upload/images/champions/Zeri_1731058388-Zeri.png
13,Ziggs,2,0,4,"['Scrap', 'Dominator']",//cdn.lolchess.gg/upload/images/champions/Ziggs_1731058394-Ziggs.png
13,Zoe,4,0,4,"['Rebel', 'Sorcerer']",//cdn.lolchess.gg/upload/images/champions/Zoe_1731058401-Zoe.png
13,Zyra,1,0,4,"['Experiment', 'Sorcerer']",//cdn.lolchess.gg/upload/images/champions/Zyra_1731058407-Zyra.png
14,Alistar,1,0,1,"['Golden Ox', 'Bruiser']",//cdn.lolchess.gg/upload/images/champions/Alistar_1741756285-Alistar.jpg
14,Annie,4,0,4,"['Golden Ox', 'AMP']",//cdn.lolchess.gg/upload/images/champions/Annie_1741767771-Annie.jpg
14,Aphelios,4,0,4,"['Golden Ox', 'Marksman']",//cdn.lolchess.gg/upload/images/champions/Aphelios_1741756267-Aphelios.jpg
14,Aurora,5,0,4,"['Anima Squad', 'Dynamo']",//cdn.lolchess.gg/upload/images/champions/Aurora_1741767753-Aurora.jpg
14,Brand,4,0,4,"['Street Demon', 'Techie']",//cdn.lolchess.gg/upload/images/champions/Brand_1741751182-Brand.jpg
14,Braum,3,0,1,"['Syndicate', 'Vanguard']",//cdn.lolchess.gg/upload/images/champions/Braum_1741751048-Braum.jpg
14,Chogath,4,0,1,"['Boom Bots', 'Bruiser']",//cdn.lolchess.gg/upload/images/champions/Chogath_1741767595-ChoGath.jpg
14,Darius,2,0,1,"['Syndicate', 'Bruiser']",//cdn.lolchess.gg/upload/images/champions/Darius_1741767988-Darius.jpg
14,Draven,3,0,4,"['Cypher', 'Rapidfire']",//cdn.lolchess.gg/upload/images/champions/Draven_1741767983-Draven.jpg
14,Dr Mundo,1,0,1,"['Street Demon', 'Bruiser', 'Slayer']",//cdn.lolchess.gg/upload/images/champions/DrMundo_1741767919-DrMundo.jpg
14,Ekko,2,0,1,"['Street Demon', 'Strategist']",//cdn.lolchess.gg/upload/images/champions/Ekko_1741767766-Ekko.jpg
14,Elise,3,0,4,"['Nitro', 'Dynamo']",//cdn.lolchess.gg/upload/images/champions/Elise_1741767760-Elise.jpg
14,Fiddlesticks,3,0,2,"['Boom Bots', 'Techie']",//cdn.lolchess.gg/upload/images/champions/Fiddlesticks_1741767540-Fiddlesticks.jpg
14,Galio,3,0,1,"['Cypher', 'Bastion']",//cdn.lolchess.gg/upload/images/champions/Galio_1741768030-Galio.jpg
14,Garen,5,0,1,['Godofthe Net'],//cdn.lolchess.gg/upload/images/champions/Garen_1741768037-Garen.jpg
14,Gragas,3,0,1,"['Divinicorp', 'Bruiser']",//cdn.lolchess.gg/upload/images/champions/Gragas_1741768023-Gragas.jpg
14,Graves,2,0,2,"['Golden Ox', 'Executioner']",//cdn.lolchess.gg/upload/images/champions/Graves_1741768016-Graves.jpg
14,Illaoi,2,0,1,"['Anima Squad', 'Bastion']",//cdn.lolchess.gg/upload/images/champions/Illaoi_1741767722-Illaoi.jpg
14,Jarvan I V,3,0,1,"['Golden Ox', 'Vanguard', 'Slayer']",//cdn.lolchess.gg/upload/images/champions/JarvanIV_1741767713-JarvanIV.jpg
14,Jax,1,0,1,"['Exotech', 'Bastion']",//cdn.lolchess.gg/upload/images/champions/Jax_1741767683-Jax.jpg
14,Jhin,2,0,4,"['Exotech', 'Dynamo', 'Marksman']",//cdn.lolchess.gg/upload/images/champions/Jhin_1741767625-Jhin.jpg
14,Jinx,3,0,4,"['Street Demon', 'Marksman']",//cdn.lolchess.gg/upload/images/champions/Jinx_1741767608-Jinx.jpg
14,Kindred,1,0,4,"['Nitro', 'Marksman', 'Rapidfire']",//cdn.lolchess.gg/upload/images/champions/Kindred_1741767566-Kindred.jpg
14,Kobuko,5,0,1,"['Cyberboss', 'Bruiser']",//cdn.lolchess.gg/upload/images/champions/Kobuko_1741767576-Kobuko.jpg
14,Kog Maw,1,0,4,"['Boom Bots', 'Rapidfire']",//cdn.lolchess.gg/upload/images/champions/KogMaw_1741767589-KogMaw.jpg
14,Leblanc,2,0,4,"['Cypher', 'Strategist']",//cdn.lolchess.gg/upload/images/champions/Leblanc_1741767935-LeBlanc.jpg
14,Leona,4,0,1,"['Anima Squad', 'Vanguard']",//cdn.lolchess.gg/upload/images/champions/Leona_1741767957-Leona.jpg
14,Miss Fortune,4,0,4,"['Syndicate', 'Dynamo']",//cdn.lolchess.gg/upload/images/champions/MissFortune_1741767905-MissFortune.jpg
14,Mordekaiser,3,0,1,"['Exotech', 'Techie', 'Bruiser']",//cdn.lolchess.gg/upload/images/champions/Mordekaiser_1741767928-Mordekaiser.jpg
14,Morgana,1,0,4,"['Divinicorp', 'Dynamo']",//cdn.lolchess.gg/upload/images/champions/Morgana_1741767914-Morgana.jpg
14,Naafiri,2,0,1,"['Exotech', 'AMP']",//cdn.lolchess.gg/upload/images/champions/Naafiri_1741749649-Naafiri.jpg
14,Neeko,4,0,1,"['Street Demon', 'Strategist']",//cdn.lolchess.gg/upload/images/champions/Neeko_1741767997-Neeko.jpg
14,Nidalee,1,0,1,"['Nitro', 'AMP']",//cdn.lolchess.gg/upload/images/champions/Nidalee_1741749967-Nidalee.jpg
14,Poppy,1,0,1,"['Cyberboss', 'Bastion']",//cdn.lolchess.gg/upload/images/champions/Poppy_1741767854-Poppy.jpg
14,Renekton,5,0,1,"['Divinicorp', 'Overlord', 'Bastion']",//cdn.lolchess.gg/upload/images/champions/Renekton_1741750310-Renekton.jpg
14,Rengar,3,0,1,"['Street Demon', 'Executioner']",//cdn.lolchess.gg/upload/images/champions/Rengar_1741767951-Rengar.jpg
14,Rhaast,2,0,1,"['Divinicorp', 'Vanguard']",//cdn.lolchess.gg/upload/images/champions/Rhaast_1741767977-Rhaast.jpg
14,Samira,5,0,4,"['Street Demon', 'AMP']",//cdn.lolchess.gg/upload/images/champions/Samira_1741767836-Samira.jpg
14,Sejuani,4,0,1,"['Exotech', 'Bastion']",//cdn.lolchess.gg/upload/images/champions/Sejuani_1741767785-Sejuani.jpg
14,Senna,3,0,4,"['Divinicorp', 'Slayer']",//cdn.lolchess.gg/upload/images/champions/Senna_1741767802-Senna.jpg
14,Seraphine,1,0,4,"['Anima Squad', 'Techie']",//cdn.lolchess.gg/upload/images/champions/Seraphine_1741767794-Seraphine.jpg
14,Shaco,1,0,1,"['Syndicate', 'Slayer']",//cdn.lolchess.gg/upload/images/champions/Shaco_1741767816-Shaco.jpg
14,Shyvana,2,0,1,"['Nitro', 'Techie', 'Bastion']",//cdn.lolchess.gg/upload/images/champions/Shyvana_1741756097-Shyvana.jpg
14,Skarner,2,0,1,"['Boom Bots', 'Vanguard']",//cdn.lolchess.gg/upload/images/champions/Skarner_1741756122-Skarner.jpg
14,Sylas,1,0,1,"['Anima Squad', 'Vanguard']",//cdn.lolchess.gg/upload/images/champions/Sylas_1741767829-Sylas.jpg
14,Twisted Fate,2,0,4,"['Syndicate', 'Rapidfire']",//cdn.lolchess.gg/upload/images/champions/TwistedFate_1741767553-TwistedFate.jpg
14,Urgot,5,0,4,"['Boom Bots', 'Executioner']",//cdn.lolchess.gg/upload/images/champions/Urgot_1741767735-Urgot.jpg
14,Varus,3,0,4,"['Exotech', 'Executioner']",//cdn.lolchess.gg/upload/images/champions/Varus_1741750780-Varus.jpg
14,Vayne,2,0,4,"['Anima Squad', 'Slayer']",//cdn.lolchess.gg/upload/images/champions/Vayne_1741767883-Vayne.jpg
14,Veigar,2,0,4,"['Cyberboss', 'Techie']",//cdn.lolchess.gg/upload/images/champions/Veigar_1741767890-Veigar.jpg
14,Vex,4,0,4,"['Divinicorp', 'Executioner']",//cdn.lolchess.gg/upload/images/champions/Vex_1741767875-Vex.jpg
14,Vi,1,0,1,"['Cypher', 'Vanguard']",//cdn.lolchess.gg/upload/images/champions/Vi_1741751099-Vi.jpg
14,Viego,5,0,1,"['Golden Ox', 'Soul Killer', 'Techie']",//cdn.lolchess.gg/upload/images/champions/Viego_1741767864-Viego.jpg
14,Xayah,4,0,4,"['Anima Squad', 'Marksman']",//cdn.lolchess.gg/upload/images/champions/Xayah_1741767705-Xayah.jpg
14,Yuumi,3,0,4,"['Anima Squad', 'AMP', 'Strategist']",//cdn.lolchess.gg/upload/images/champions/Yuumi_1741767729-Yuumi.jpg
14,Zac,5,0,1,['Virus'],//cdn.lolchess.gg/upload/images/champions/Zac_1741767691-Zac.jpg
14,Zed,4,0,1,"['Cypher', 'Slayer']",//cdn.lolchess.gg/upload/images/champions/Zed_1741767668-Zed.jpg
14,Zeri,4,0,5,"['Exotech', 'Rapidfire']",//cdn.lolchess.gg/upload/images/champions/Zeri_1741767662-Zeri.jpg
14,Ziggs,4,0,4,"['Cyberboss', 'Strategist']",//cdn.lolchess.gg/upload/images/champions/Ziggs_1741767633-Ziggs.jpg
14,Zyra,1,0,4,"['Street Demon', 'Techie']",//cdn.lolchess.gg/upload/images/champions/Zyra_1741767698-Zyra.jpg
